Fl_insurance ,,,,,,,,,,,,,,
,,,EA,HU,FL,FR,2011,2012,EQ,HU,FL,FR,LATI,LONGI
737712,FL,MIAMI DADE COUNTY,25061.4,25061.4,0,25061.4,25061.4,20501.35,0,0,0,0,25.493689,-80.466743
263141,FL,MIAMI DADE COUNTY,0,23629.32,0,0,23629.32,20346.73,0,0,0,0,25.493689,-80.466743
296299,FL,MIAMI DADE COUNTY,58590,58590,0,58590,58590,78868.7,0,0,0,0,25.493689,-80.466743
657904,FL,MIAMI DADE COUNTY,0,1217907.81,0,0,1217907.81,1779734.77,0,0,0,0,25.493689,-80.466743
644122,FL,MIAMI DADE COUNTY,0,992903.13,0,0,992903.13,1327122.27,0,0,0,0,25.493689,-80.466743
413811,FL,MIAMI DADE COUNTY,0,1365038.01,0,0,1365038.01,1402126.09,0,0,0,0,25.493689,-80.466743
735309,FL,MIAMI DADE COUNTY,0,5548311.99,0,0,5548311.99,6767830.97,0,0,0,0,25.475599,-80.481529
937055,FL,MIAMI DADE COUNTY,0,1263631.59,0,0,1263631.59,2147845.16,0,0,0,0,25.475599,-80.481529
949447,FL,MIAMI DADE COUNTY,0,1152466.38,0,0,1152466.38,1668310.33,0,0,0,0,25.475599,-80.481529
722245,FL,MIAMI DADE COUNTY,0,1237675.14,0,0,1237675.14,1121828.75,0,0,0,0,25.475599,-80.481529
184229,FL,MIAMI DADE COUNTY,0,1018924.92,0,0,1018924.92,932071.76,0,0,0,0,25.475599,-80.481529
513424,FL,MIAMI DADE COUNTY,0,1116306.36,0,0,1116306.36,1697788.11,0,0,0,0,25.475599,-80.481529
909266,FL,MIAMI DADE COUNTY,0,382365.36,0,0,382365.36,405712.59,0,0,0,0,25.475599,-80.481529
191241,FL,MIAMI DADE COUNTY,153422.1,153422.1,0,153422.1,153422.1,215110.06,0,0,0,0,25.475599,-80.481529
394352,FL,MIAMI DADE COUNTY,0,144909.65,0,0,144909.65,136845.43,0,0,0,0,25.475599,-80.481529
416155,FL,MIAMI DADE COUNTY,0,144909.65,0,0,144909.65,260199.62,0,0,0,0,25.475599,-80.481529
321663,FL,MIAMI DADE COUNTY,0,91063.44,0,0,91063.44,86345.63,0,0,0,0,25.475599,-80.481529
198855,FL,MIAMI DADE COUNTY,0,324463,0,0,324463,553453.4,0,0,0,0,25.475599,-80.481529
634464,FL,MIAMI DADE COUNTY,0,2460212.82,0,0,2460212.82,3826122.98,0,0,0,0,25.46246,-80.484497
924352,FL,MIAMI DADE COUNTY,0,2158715.34,0,0,2158715.34,2701260.95,0,0,0,0,25.46246,-80.484497
268948,FL,MIAMI DADE COUNTY,0,91756.31,0,0,91756.31,114397.37,0,0,0,0,25.46246,-80.484497
349946,FL,MIAMI DADE COUNTY,0,216423.09,0,0,216423.09,225647.69,0,0,0,0,25.481741,-80.479576
240060,FL,MIAMI DADE COUNTY,0,187602.48,0,0,187602.48,299846.92,0,0,0,0,25.474375,-80.480644
737190,FL,MIAMI DADE COUNTY,0,1414716.03,0,0,1414716.03,1099505.98,0,0,0,0,25.474375,-80.480644
572839,FL,MIAMI DADE COUNTY,0,211947.84,0,0,211947.84,349262.49,0,0,0,0,25.474375,-80.480644
173931,FL,MIAMI DADE COUNTY,0,558153.18,0,0,558153.18,588944.26,0,0,0,0,25.474375,-80.480644
960004,FL,MIAMI DADE COUNTY,266724.9,266724.9,0,266724.9,266724.9,347331.83,0,0,0,0,25.474375,-80.480644
192904,FL,MIAMI DADE COUNTY,0,1152287.37,0,0,1152287.37,1006463.1,0,0,0,0,25.474375,-80.480644
960289,FL,MIAMI DADE COUNTY,0,100066.59,0,0,100066.59,145538.65,0,0,0,0,25.474375,-80.480644
453431,FL,MIAMI DADE COUNTY,0,1069463.52,0,0,1069463.52,803663.33,0,0,0,0,25.484369,-80.490448
116559,FL,MIAMI DADE COUNTY,0,4654.26,0,0,4654.26,6951.23,0,0,0,0,25.484369,-80.490448
296976,FL,MIAMI DADE COUNTY,0,497110.77,0,0,497110.77,399867.95,0,0,0,0,25.484369,-80.490448
640744,FL,MIAMI DADE COUNTY,1764202.5,1764202.5,0,1764202.5,1764202.5,1629135.16,0,0,0,0,25.484369,-80.490448
502553,FL,MIAMI DADE COUNTY,0,723441.69,0,0,723441.69,552829.54,0,0,0,0,25.484369,-80.490448
565094,FL,MIAMI DADE COUNTY,0,1159600.23,0,0,1159600.23,1240957.78,0,0,0,0,25.484369,-80.490448
690582,FL,MIAMI DADE COUNTY,0,1909738.53,0,0,1909738.53,1661564.19,0,0,0,0,25.484369,-80.490448
803574,FL,MIAMI DADE COUNTY,0,642294.2,0,0,642294.2,852195.94,0,0,0,0,25.477201,-80.474808
183421,FL,MIAMI DADE COUNTY,0,91756.31,0,0,91756.31,141924.26,0,0,0,0,25.477201,-80.474808
983364,FL,MIAMI DADE COUNTY,0,2964403.26,0,0,2964403.26,2840153.26,0,0,0,0,25.49612,-80.50793
618658,FL,MIAMI DADE COUNTY,0,10530000,0,0,10530000,10440000,0,0,0,0,25.49612,-80.50793
318955,FL,MIAMI DADE COUNTY,0,140701.86,0,0,140701.86,141354.72,0,0,0,0,25.503071,-80.461288
526795,FL,MIAMI DADE COUNTY,0,2795429.16,0,0,2795429.16,4216158.51,0,0,0,0,25.464237,-80.495247
645606,FL,MIAMI DADE COUNTY,963073.8,963073.8,0,963073.8,963073.8,780721.55,0,0,0,0,25.464237,-80.495247
197911,FL,MIAMI DADE COUNTY,0,2734206.93,0,0,2734206.93,2358639,0,0,0,0,25.464237,-80.495247
784179,FL,MIAMI DADE COUNTY,0,3230212.41,0,0,3230212.41,5062437.34,0,0,0,0,25.464237,-80.495247
157945,FL,MIAMI DADE COUNTY,0,1337740.65,0,0,1337740.65,1223551.11,0,0,0,0,25.464237,-80.495247
318225,FL,MIAMI DADE COUNTY,0,402262.85,0,0,402262.85,510365.36,0,0,0,0,25.464237,-80.495247
406432,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,557899.87,0,0,0,0,25.470016,-80.461807
891239,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,453864.06,0,0,0,0,25.47002,-80.4617
573816,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,525426.58,0,0,0,0,25.470022,-80.46167
882918,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,441131.58,0,0,0,0,25.470026,-80.461586
621110,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,454598.74,0,0,0,0,25.470026,-80.461563
677297,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,423402.8,0,0,0,0,25.470028,-80.46151
289796,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,524211.85,0,0,0,0,25.47003,-80.461456
410865,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,443405.45,0,0,0,0,25.470032,-80.461403
797971,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,511877.83,0,0,0,0,25.470032,-80.461372
883536,FL,MIAMI DADE COUNTY,0,379485,0,379485,379485,471908.57,0,0,0,0,25.469736,-80.492096
100926,FL,MIAMI DADE COUNTY,0,1238716.34,0,0,1238716.34,2038937,0,0,0,0,25.49741,-80.55123
429087,FL,MIAMI DADE COUNTY,0,635393.72,0,0,635393.72,1014755.54,0,0,0,0,25.49741,-80.55123
521670,FL,MIAMI DADE COUNTY,0,635393.72,0,0,635393.72,879194.29,0,0,0,0,25.49741,-80.55123
747578,FL,MIAMI DADE COUNTY,0,472626.83,0,0,472626.83,787396.3,0,0,0,0,25.49741,-80.55123
217896,FL,MIAMI DADE COUNTY,0,112007.74,0,0,112007.74,162942.58,0,0,0,0,25.49741,-80.55123
539024,FL,MIAMI DADE COUNTY,0,45815.87,0,0,45815.87,68119.03,0,0,0,0,25.49741,-80.55123
801714,FL,MIAMI DADE COUNTY,0,20943.03,0,0,20943.03,18979.41,0,0,0,0,25.49741,-80.55123
938218,FL,MIAMI DADE COUNTY,0,321613.86,0,0,321613.86,414715.92,0,0,0,0,25.47005,-80.47847
734860,FL,MIAMI DADE COUNTY,0,649280.25,0,0,649280.25,792542.64,0,0,0,0,25.47736,-80.53596
409492,FL,MIAMI DADE COUNTY,0,1817497.37,0,0,1817497.37,2497277.73,0,0,0,0,25.47739,-80.4768
581699,FL,MIAMI DADE COUNTY,0,436725,0,436725,436725,493732.9,0,0,0,0,25.47091,-80.47704
699765,FL,MIAMI DADE COUNTY,0,459675,0,459675,459675,482934.56,0,0,0,0,25.47105,-80.47704
299698,FL,MIAMI DADE COUNTY,0,112500,0,112500,112500,147073.5,0,5625,0,0,25.473461,-80.477402
402081,FL,MIAMI DADE COUNTY,0,451368,0,451368,451368,531350.41,0,0,0,0,25.53351,-80.52363
974082,FL,MIAMI DADE COUNTY,0,39204,0,39204,39204,45727.55,0,0,0,0,25.53351,-80.52363
663198,FL,MIAMI DADE COUNTY,1040850,1040850,1040850,1040850,1040850,1626238.61,0,0,0,0,25.53494,-80.49512
209995,FL,MIAMI DADE COUNTY,287100,287100,287100,287100,287100,222204.78,0,0,0,0,25.50687,-80.45905
147861,FL,MIAMI DADE COUNTY,216900,216900,216900,216900,216900,353094.76,0,0,0,0,25.53494,-80.49512
117510,FL,MIAMI DADE COUNTY,169740,169740,169740,169740,169740,245020.37,0,0,0,0,25.53663,-80.44895
182746,FL,MIAMI DADE COUNTY,704220.3,704220.3,0,704220.3,704220.3,647879.86,0,0,0,0,25.539034,-80.45359
837665,FL,MIAMI DADE COUNTY,0,1497418.65,0,0,1497418.65,1707776.02,0,0,0,0,25.539034,-80.45359
897076,FL,MIAMI DADE COUNTY,0,2689260.57,0,0,2689260.57,4555311.59,0,0,0,0,25.539034,-80.45359
172212,FL,MIAMI DADE COUNTY,0,818970.75,0,0,818970.75,920973.56,0,0,0,0,25.539034,-80.45359
640195,FL,MIAMI DADE COUNTY,884309.4,884309.4,0,884309.4,884309.4,1259428.14,0,0,0,0,25.536121,-80.451805
785679,FL,MIAMI DADE COUNTY,0,390778.83,0,0,390778.83,385644,0,0,0,0,25.536121,-80.451805
788690,FL,MIAMI DADE COUNTY,0,212305.86,0,0,212305.86,286888.06,0,0,0,0,25.536121,-80.451805
879182,FL,MIAMI DADE COUNTY,0,2189113.29,0,0,2189113.29,2903379.36,0,0,0,0,25.536121,-80.451805
702300,FL,MIAMI DADE COUNTY,0,506419.29,0,0,506419.29,784277.37,0,0,0,0,25.536121,-80.451805
506271,FL,MIAMI DADE COUNTY,0,340498.08,0,0,340498.08,248885.03,0,0,0,0,25.536121,-80.451805
641340,FL,MIAMI DADE COUNTY,0,54561.24,0,0,54561.24,59240.41,0,0,0,0,25.536604,-80.44873
949927,FL,MIAMI DADE COUNTY,927873,927873,0,927873,927873,1139891.98,0,0,0,0,25.536604,-80.44873
519565,FL,MIAMI DADE COUNTY,0,17721.99,0,0,17721.99,20558.64,0,0,0,0,25.536226,-80.453278
349643,FL,MIAMI DADE COUNTY,0,167365.11,0,0,167365.11,237240.04,0,0,0,0,25.935495,-80.198035
613148,FL,MIAMI DADE COUNTY,0,109787.06,0,0,109787.06,102596,0,0,0,0,25.52308,-80.46763
335784,FL,MIAMI DADE COUNTY,0,109787.06,0,0,109787.06,135634.22,0,0,0,0,25.52308,-80.46763
917581,FL,MIAMI DADE COUNTY,0,140055.45,0,0,140055.45,115305.41,0,0,0,0,25.52308,-80.46763
649081,FL,MIAMI DADE COUNTY,0,47882.21,0,0,47882.21,40444.57,0,0,0,0,25.52308,-80.46763
642526,FL,MIAMI DADE COUNTY,0,459668.7,0,0,459668.7,356335.18,0,0,0,0,25.52308,-80.46763
252620,FL,MIAMI DADE COUNTY,0,23941.1,0,0,23941.1,22193.4,0,0,0,0,25.52308,-80.46763
435317,FL,MIAMI DADE COUNTY,0,389042.92,0,0,389042.92,622767.45,0,0,0,0,25.52308,-80.46763
793370,FL,MIAMI DADE COUNTY,0,168335.88,0,0,168335.88,188917.29,0,0,0,0,25.52308,-80.46763
553572,FL,MIAMI DADE COUNTY,0,21585.51,0,0,21585.51,31041.68,0,0,0,0,25.52308,-80.46763
321850,FL,MIAMI DADE COUNTY,0,38097.58,0,0,38097.58,50691.12,0,0,0,0,25.52308,-80.46763
905348,FL,MIAMI DADE COUNTY,0,14265.48,0,0,14265.48,17563.66,0,0,0,0,25.52308,-80.46763
588704,FL,MIAMI DADE COUNTY,0,22900.19,0,0,22900.19,31525.08,0,0,0,0,25.5269,-80.4925
336834,FL,MIAMI DADE COUNTY,0,22900.19,0,0,22900.19,23584.83,0,0,0,0,25.5269,-80.4925
984987,FL,MIAMI DADE COUNTY,0,51550.2,0,51550.2,51550.2,62970.12,0,0,0,0,25.5269,-80.4925
363161,FL,MIAMI DADE COUNTY,0,49567.5,0,49567.5,49567.5,64129.74,0,0,0,0,25.5269,-80.4925
517826,FL,MIAMI DADE COUNTY,0,171179.38,0,0,171179.38,147447.07,0,0,0,0,25.51853,-80.44411
636066,FL,MIAMI DADE COUNTY,0,171751.39,0,0,171751.39,195718.26,0,0,0,0,25.535778,-80.494247
230021,FL,MIAMI DADE COUNTY,0,58553.1,0,0,58553.1,44945.36,0,0,0,0,25.535778,-80.494247
836470,FL,MIAMI DADE COUNTY,0,434449.22,0,0,434449.22,328704.28,0,0,0,0,25.535778,-80.494247
451722,FL,MIAMI DADE COUNTY,0,160621.5,0,0,160621.5,268340.87,0,0,0,0,25.535778,-80.494247
966761,FL,MIAMI DADE COUNTY,0,932208.04,0,0,932208.04,657206.67,0,0,0,0,25.535778,-80.494247
990570,FL,MIAMI DADE COUNTY,0,260229.38,0,0,260229.38,196733.41,0,0,0,0,25.535778,-80.494247
119099,FL,MIAMI DADE COUNTY,0,23941.1,0,0,23941.1,28707.11,0,0,0,0,25.535778,-80.494247
463375,FL,MIAMI DADE COUNTY,0,43093.98,0,0,43093.98,48230.57,0,0,0,0,25.535778,-80.494247
151244,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,219971.45,0,0,0,0,25.535778,-80.494247
908759,FL,MIAMI DADE COUNTY,143550,143550,143550,143550,143550,208474.22,0,7177.5,0,0,25.515648,-80.432236
311046,FL,MIAMI DADE COUNTY,711899.1,711899.1,711899.1,711899.1,711899.1,846397.49,0,0,0,0,25.515648,-80.432236
591188,FL,MIAMI DADE COUNTY,0,24041.16,0,0,24041.16,25145.32,0,0,0,0,25.521761,-80.416306
444998,FL,MIAMI DADE COUNTY,0,6472.62,0,0,6472.62,8898.84,0,0,0,0,25.521761,-80.416306
577987,FL,MIAMI DADE COUNTY,0,35137.08,0,0,35137.08,32374.43,0,0,0,0,25.521761,-80.416306
248107,FL,MIAMI DADE COUNTY,0,245034.9,0,245034.9,245034.9,211710.15,0,0,0,0,25.521761,-80.416306
504277,FL,MIAMI DADE COUNTY,0,982712.61,0,0,982712.61,879409.86,0,0,0,0,25.514549,-80.398956
525461,FL,MIAMI DADE COUNTY,0,802981.62,0,0,802981.62,1020660.3,0,0,0,0,25.514549,-80.398956
311997,FL,MIAMI DADE COUNTY,0,656149.05,0,0,656149.05,1002301.79,0,0,0,0,25.514549,-80.398956
188259,FL,MIAMI DADE COUNTY,0,810783.81,0,0,810783.81,1180955.27,0,0,0,0,25.54131,-80.3934
602450,FL,MIAMI DADE COUNTY,0,371624.76,0,0,371624.76,466240.42,0,0,0,0,25.54131,-80.3934
486025,FL,MIAMI DADE COUNTY,0,16380000,0,0,16380000,21960000,0,0,0,0,25.507135,-80.397795
404710,FL,MIAMI DADE COUNTY,0,6806855.25,0,0,6806855.25,9990000,0,0,0,0,25.507135,-80.397795
824305,FL,MIAMI DADE COUNTY,0,872494.74,0,0,872494.74,731063.34,0,0,0,0,25.52174,-80.418594
567738,FL,MIAMI DADE COUNTY,0,719978.22,0,0,719978.22,1137896.78,0,0,0,0,25.52174,-80.418594
152278,FL,MIAMI DADE COUNTY,171126,171126,0,171126,171126,248720.18,0,0,0,0,25.52174,-80.418594
513596,FL,MIAMI DADE COUNTY,0,109375.11,0,0,109375.11,147597.34,0,0,0,0,25.52174,-80.418594
454155,FL,MIAMI DADE COUNTY,0,91756.31,0,0,91756.31,132308.93,0,0,0,0,25.52174,-80.418594
981041,FL,MIAMI DADE COUNTY,0,91756.31,0,0,91756.31,86965.17,0,0,0,0,25.52174,-80.418594
765780,FL,MIAMI DADE COUNTY,0,183512.63,0,0,183512.63,176538.41,0,0,0,0,25.512743,-80.418076
204200,FL,MIAMI DADE COUNTY,0,93497.4,0,93497.4,93497.4,102167.13,0,0,0,0,25.5221,-80.419096
469777,FL,MIAMI DADE COUNTY,0,93497.4,0,93497.4,93497.4,147342.55,0,0,0,0,25.52214,-80.420205
385046,FL,MIAMI DADE COUNTY,0,186994.8,0,186994.8,186994.8,242281.31,0,0,0,0,25.5221,-80.419041
374766,FL,MIAMI DADE COUNTY,0,373989.6,0,373989.6,373989.6,340121.1,0,0,0,0,25.522519,-80.418389
752962,FL,MIAMI DADE COUNTY,0,373989.6,0,373989.6,373989.6,464195.89,0,0,0,0,25.523335,-80.418156
887159,FL,MIAMI DADE COUNTY,0,11321.85,0,0,11321.85,10862.41,0,0,0,0,25.521751,-80.417976
232174,FL,MIAMI DADE COUNTY,0,32788.9,0,0,32788.9,52246,0,0,0,0,25.536983,-80.32502
510419,FL,MIAMI DADE COUNTY,0,192569.74,0,0,192569.74,173386.71,0,0,0,0,25.536983,-80.32502
453093,FL,MIAMI DADE COUNTY,0,22801.05,0,0,22801.05,30736.55,0,0,0,0,25.536983,-80.32502
784713,FL,MIAMI DADE COUNTY,0,11400.53,0,0,11400.53,17310.56,0,0,0,0,25.536983,-80.32502
745725,FL,MIAMI DADE COUNTY,0,416367,0,416367,416367,348146.93,0,0,0,0,25.517878,-80.396202
321647,FL,MIAMI DADE COUNTY,0,22801.05,0,0,22801.05,37491.77,0,0,0,0,25.517878,-80.396202
327722,FL,MIAMI DADE COUNTY,0,22801.05,0,0,22801.05,35407.29,0,0,0,0,25.517878,-80.396202
819301,FL,MIAMI DADE COUNTY,0,1749119.85,0,0,1749119.85,2374640.09,0,0,0,0,25.52072,-80.42022
405239,FL,MIAMI DADE COUNTY,0,456021,0,456021,456021,500630.8,0,0,0,0,25.52072,-80.42022
435784,FL,MIAMI DADE COUNTY,0,27930.89,0,0,27930.89,34757.2,0,0,0,0,25.52072,-80.42022
507655,FL,MIAMI DADE COUNTY,0,89838.31,0,0,89838.31,122013.64,0,0,0,0,25.52072,-80.42022
828673,FL,MIAMI DADE COUNTY,0,125393.5,0,0,125393.5,173988.5,0,0,0,0,25.5292,-80.3989
136303,FL,MIAMI DADE COUNTY,0,1282001.46,0,0,1282001.46,1253156.43,0,0,0,0,25.517393,-80.428352
192001,FL,MIAMI DADE COUNTY,342000,342000,342000,342000,342000,422359.74,0,0,0,0,25.497906,-80.436867
734807,FL,MIAMI DADE COUNTY,71420.4,71420.4,71420.4,71420.4,71420.4,90618.2,0,0,0,0,25.497906,-80.436867
784373,FL,MIAMI DADE COUNTY,0,6472.62,0,0,6472.62,9339.99,0,0,0,0,25.50132,-80.4319
592676,FL,MIAMI DADE COUNTY,0,6472.62,0,0,6472.62,6777.69,0,0,0,0,25.50132,-80.4319
619442,FL,MIAMI DADE COUNTY,0,2382848.82,0,0,2382848.82,3193169.92,0,0,0,0,25.50132,-80.4319
172161,FL,MIAMI DADE COUNTY,0,2792473.2,0,2792473.2,2792473.2,3960592.66,0,0,0,0,25.50132,-80.4319
297012,FL,MIAMI DADE COUNTY,0,2773.98,0,0,2773.98,3775.45,0,0,0,0,25.50132,-80.4319
483921,FL,MIAMI DADE COUNTY,0,7397.28,0,0,7397.28,7651.36,0,0,0,0,25.50132,-80.4319
844829,FL,MIAMI DADE COUNTY,0,1849.32,0,0,1849.32,2138.18,0,0,0,0,25.50132,-80.4319
725606,FL,MIAMI DADE COUNTY,0,2773.98,0,0,2773.98,2434.67,0,0,0,0,25.50132,-80.4319
846859,FL,MIAMI DADE COUNTY,0,10170000,0,0,10170000,14310000,0,0,0,0,25.479912,-80.443512
156895,FL,MIAMI DADE COUNTY,0,837408.78,0,0,837408.78,1377554.19,0,0,0,0,25.48208,-80.446503
886785,FL,MIAMI DADE COUNTY,0,774197.91,0,0,774197.91,1356580.55,0,0,0,0,25.48208,-80.446503
102964,FL,MIAMI DADE COUNTY,0,2211171.03,0,0,2211171.03,2295726.21,0,0,0,0,25.48208,-80.446503
772601,FL,MIAMI DADE COUNTY,0,102941.28,0,0,102941.28,125931.26,0,0,0,0,25.48208,-80.446503
479651,FL,MIAMI DADE COUNTY,0,96507.45,0,0,96507.45,68028.1,0,0,0,0,25.48208,-80.446503
104126,FL,MIAMI DADE COUNTY,0,817398.63,0,0,817398.63,1160825.39,0,0,0,0,25.477619,-80.446602
976295,FL,MIAMI DADE COUNTY,0,5222288.52,0,0,5222288.52,8396771.49,0,0,0,0,25.477619,-80.446602
898320,FL,MIAMI DADE COUNTY,88200,88200,0,88200,88200,80061.35,0,0,0,0,25.477619,-80.446602
954019,FL,MIAMI DADE COUNTY,26851.5,26851.5,0,26851.5,26851.5,43383.43,0,0,0,0,25.477619,-80.446602
960072,FL,MIAMI DADE COUNTY,0,2229504.03,0,0,2229504.03,2728110.31,0,0,0,0,25.477619,-80.446602
225970,FL,MIAMI DADE COUNTY,0,630356.94,0,0,630356.94,679805.92,0,0,0,0,25.497301,-80.424629
162311,FL,MIAMI DADE COUNTY,0,2463675.57,0,0,2463675.57,3955307.94,0,0,0,0,25.497301,-80.424629
966845,FL,MIAMI DADE COUNTY,0,3170086.47,0,0,3170086.47,2608061.84,0,0,0,0,25.497301,-80.424629
246021,FL,MIAMI DADE COUNTY,0,735785.19,0,0,735785.19,639544.49,0,0,0,0,25.499411,-80.433533
755511,FL,MIAMI DADE COUNTY,0,602736.12,0,0,602736.12,832683.57,0,0,0,0,25.499411,-80.433533
201721,FL,MIAMI DADE COUNTY,0,761917.59,0,0,761917.59,694918.37,0,0,0,0,25.499411,-80.433533
552250,FL,MIAMI DADE COUNTY,752589,752589,0,752589,752589,696596.38,0,0,0,0,25.499411,-80.433533
710164,FL,MIAMI DADE COUNTY,0,1118001.69,0,0,1118001.69,1078424.43,0,0,0,0,25.499411,-80.433533
840305,FL,MIAMI DADE COUNTY,0,1125100.53,0,0,1125100.53,954535.29,0,0,0,0,25.499411,-80.433533
340340,FL,MIAMI DADE COUNTY,0,1163098.89,0,0,1163098.89,1165097.09,0,0,0,0,25.499411,-80.433533
303617,FL,MIAMI DADE COUNTY,0,85124.52,0,0,85124.52,138198.47,0,0,0,0,25.499411,-80.433533
302520,FL,MIAMI DADE COUNTY,0,1990800,0,1990800,1990800,2108137.75,0,99540,0,0,25.477391,-80.456577
742511,FL,MIAMI DADE COUNTY,0,90000,0,90000,90000,125397.72,0,4500,0,0,25.49479,-80.41651
773053,FL,MIAMI DADE COUNTY,0,491221.51,0,0,491221.51,809413.19,0,0,0,0,25.50412,-80.436897
682028,FL,MIAMI DADE COUNTY,0,1276199,0,0,1276199,2074582.72,0,0,0,0,25.50412,-80.436897
886360,FL,MIAMI DADE COUNTY,0,1289506.89,0,0,1289506.89,1443948.55,0,0,0,0,25.50412,-80.436897
711748,FL,MIAMI DADE COUNTY,0,883200.37,0,0,883200.37,1068584.13,0,0,0,0,25.49894,-80.44904
335853,FL,MIAMI DADE COUNTY,0,11400.53,0,0,11400.53,15811.9,0,0,0,0,25.46279,-80.346832
975106,FL,MIAMI DADE COUNTY,0,884.78,0,0,884.78,1112.7,0,0,0,0,25.46279,-80.346832
156537,FL,MIAMI DADE COUNTY,0,884.78,0,0,884.78,823.6,0,0,0,0,25.46279,-80.346832
502992,FL,MIAMI DADE COUNTY,0,506461.48,0,0,506461.48,630483.77,0,0,0,0,25.46279,-80.346832
149531,FL,MIAMI DADE COUNTY,0,605292.63,0,0,605292.63,868483.56,0,0,0,0,25.46279,-80.346832
263649,FL,MIAMI DADE COUNTY,0,8977.91,0,0,8977.91,14902.98,0,0,0,0,25.46279,-80.346832
474498,FL,MIAMI DADE COUNTY,0,4906.79,0,0,4906.79,4483.56,0,0,0,0,25.46279,-80.346832
889174,FL,MIAMI DADE COUNTY,0,204164.47,0,0,204164.47,240040.25,0,0,0,0,25.49393,-80.43408
771660,FL,MIAMI DADE COUNTY,0,97421.29,0,0,97421.29,109545.18,0,0,0,0,25.4868,-80.4318
483244,FL,MIAMI DADE COUNTY,0,79786.33,0,0,79786.33,120500.33,0,0,0,0,25.4868,-80.4318
351629,FL,MIAMI DADE COUNTY,0,43093.98,0,0,43093.98,57794.64,0,0,0,0,25.50558,-80.45625
945648,FL,MIAMI DADE COUNTY,0,0,0,2175438.6,2175438.6,1770498.11,0,0,0,0,25.49998,-80.43839
167292,FL,MIAMI DADE COUNTY,0,17956.22,0,0,17956.22,22344.72,0,0,0,0,25.48082,-80.412941
251654,FL,MIAMI DADE COUNTY,0,17956.22,0,0,17956.22,21278.66,0,0,0,0,25.49226,-80.42158
648634,FL,MIAMI DADE COUNTY,0,56113.2,0,0,56113.2,57424,0,0,0,0,25.4777,-80.421175
550675,FL,MIAMI DADE COUNTY,0,1509444.96,0,0,1509444.96,1813145.28,0,0,0,0,25.48177,-80.42435
934243,FL,MIAMI DADE COUNTY,0,387181.05,0,0,387181.05,639276.18,0,0,0,0,25.48177,-80.42435
379534,FL,MIAMI DADE COUNTY,0,50501.88,0,0,50501.88,50404.41,0,0,0,0,25.48177,-80.42435
831113,FL,MIAMI DADE COUNTY,0,16833.96,0,0,16833.96,19295.91,0,0,0,0,25.48177,-80.42435
376804,FL,MIAMI DADE COUNTY,140130,140130,140130,140130,140130,116890.28,0,0,0,0,25.443178,-80.488525
788105,FL,MIAMI DADE COUNTY,12780000,12780000,12780000,12780000,12780000,22050000,0,0,0,0,25.462484,-80.46582
266807,FL,MIAMI DADE COUNTY,0,949567.54,0,0,949567.54,1638649.7,0,0,0,0,25.447992,-80.472755
250844,FL,MIAMI DADE COUNTY,0,19530000,0,0,19530000,24030000,0,0,0,0,25.460335,-80.475128
665643,FL,MIAMI DADE COUNTY,0,511763.04,0,0,511763.04,511355.16,0,0,0,0,25.452648,-80.485329
946042,FL,MIAMI DADE COUNTY,0,596765.88,0,0,596765.88,573074.27,0,0,0,0,25.452648,-80.485329
969270,FL,MIAMI DADE COUNTY,848507.4,848507.4,0,848507.4,848507.4,660715.74,0,0,0,0,25.452648,-80.485329
422600,FL,MIAMI DADE COUNTY,0,858710.97,0,0,858710.97,1239012.59,0,0,0,0,25.452648,-80.485329
342863,FL,MIAMI DADE COUNTY,0,38845.17,0,0,38845.17,44123.14,0,0,0,0,25.452648,-80.485329
178913,FL,MIAMI DADE COUNTY,0,93043.08,0,0,93043.08,102719.56,0,0,0,0,25.452648,-80.485329
973778,FL,MIAMI DADE COUNTY,0,320701.68,0,0,320701.68,429676.11,0,0,0,0,25.452648,-80.485329
413692,FL,MIAMI DADE COUNTY,0,42760.22,0,0,42760.22,60885.09,0,0,0,0,25.452648,-80.485329
164522,FL,MIAMI DADE COUNTY,0,708810.1,0,0,708810.1,1312858.07,0,0,0,0,25.452648,-80.485329
567316,FL,MIAMI DADE COUNTY,0,1159447.77,0,0,1159447.77,1674590.41,0,0,0,0,25.54599,-80.38017
850657,FL,MIAMI DADE COUNTY,0,1394073.31,0,0,1394073.31,2050458.79,0,0,0,0,25.460789,-80.475128
605106,FL,MIAMI DADE COUNTY,139720.5,139720.5,0,0,139720.5,189518.28,0,0,0,0,25.394522,-80.582054
678297,FL,MIAMI DADE COUNTY,1074331.8,1074331.8,1074331.8,1074331.8,1074331.8,1775225.87,0,0,0,0,25.448825,-80.47135
731761,FL,MIAMI DADE COUNTY,0,274830.49,0,0,274830.49,282289.39,0,0,0,0,25.447813,-80.490067
